Timestamp,Humidity,Temperature
2023-10-27 15:41:38,,32.7999992370605
2023-10-27 15:42:38,71.0,32.7999992370605
2023-10-27 15:43:38,71.0,32.7999992370605
2023-10-27 15:44:38,70.0,33.2999992370605
2023-10-27 15:45:38,71.0,32.7999992370605
2023-10-27 15:46:38,72.0,32.7999992370605
2023-10-27 15:47:38,73.0,32.7999992370605
2023-10-27 15:48:38,71.0,33.2999992370605
2023-10-27 15:49:38,71.0,33.2999992370605
2023-10-27 15:50:38,70.0,33.2999992370605
2023-10-27 15:52:31,70.0,33.2999992370605
2023-10-27 15:52:42,70.0,33.2999992370605
2023-10-27 15:53:38,70.0,33.7999992370605
2023-10-27 15:54:39,70.0,33.2999992370605
2023-10-27 15:55:38,71.0,33.2999992370605
2023-10-27 15:56:38,71.0,33.2999992370605
2023-10-27 15:57:38,71.0,33.2999992370605
2023-10-27 15:58:38,73.0,32.7999992370605
2023-10-27 15:59:38,74.0,32.7999992370605
2023-10-27 16:00:38,73.0,32.7999992370605
2023-10-27 16:01:39,74.0,32.7999992370605
2023-10-27 16:02:38,74.0,32.7999992370605
2023-10-27 16:03:38,75.0,32.7999992370605
2023-10-27 16:04:38,75.0,32.7999992370605
2023-10-27 16:05:38,74.0,32.7999992370605
2023-10-27 16:06:38,75.0,32.7999992370605
2023-10-27 16:07:38,74.0,32.7999992370605
2023-10-27 16:08:38,73.0,32.7999992370605
2023-10-27 16:09:38,73.0,32.7999992370605
2023-10-27 16:10:38,73.0,32.7999992370605
2023-10-27 16:11:38,72.0,33.2999992370605
2023-10-27 16:12:39,70.0,33.7999992370605
2023-10-27 16:13:38,69.0,34.2000007629394
2023-10-27 16:14:39,67.0,34.7000007629394
2023-10-27 16:15:39,66.0,34.7000007629394
2023-10-27 16:16:39,65.0,36.2999992370605
2023-10-27 16:17:39,59.0,37.4000015258789
2023-10-27 16:18:39,60.0,35.599998474121
2023-10-27 16:19:39,63.0,35.599998474121
2023-10-27 16:20:39,62.0,35.599998474121
2023-10-27 16:21:39,60.0,35.599998474121
2023-10-27 16:22:39,61.0,35.599998474121
2023-10-27 16:23:39,61.0,35.599998474121
2023-10-27 16:24:39,61.0,36.2999992370605
2023-10-27 16:25:39,62.0,35.2000007629394
2023-10-27 16:26:39,62.0,35.599998474121
2023-10-27 16:27:39,61.0,36.2999992370605
2023-10-27 16:28:39,59.0,36.9000015258789
2023-10-27 16:29:39,60.0,36.9000015258789
2023-10-27 16:30:39,59.0,36.9000015258789
2023-10-27 16:31:39,60.0,35.599998474121
2023-10-27 16:32:40,62.0,35.2000007629394
2023-10-27 16:33:39,66.0,34.7000007629394
2023-10-27 16:34:39,64.0,35.2000007629394
2023-10-27 16:35:39,65.0,34.7000007629394
2023-10-27 16:36:39,65.0,35.2000007629394
2023-10-27 16:37:39,65.0,34.7000007629394
2023-10-27 16:38:39,66.0,34.7000007629394
2023-10-27 16:39:39,65.0,35.2000007629394
2023-10-27 16:40:39,64.0,35.599998474121
2023-10-27 16:41:39,64.0,35.2000007629394
2023-10-27 16:42:39,66.0,34.7000007629394
2023-10-27 16:43:39,66.0,34.7000007629394
2023-10-27 16:44:39,66.0,34.7000007629394
2023-10-27 16:45:39,66.0,34.2000007629394
2023-10-27 16:46:40,67.0,34.2000007629394
2023-10-27 16:48:18,68.0,33.7999992370605
2023-10-27 16:48:40,69.0,33.7999992370605
2023-10-27 16:49:39,68.0,34.2000007629394
2023-10-27 16:50:39,68.0,34.2000007629394
2023-10-27 16:51:39,68.0,34.2000007629394
2023-10-27 16:52:40,69.0,34.2000007629394
2023-10-27 16:53:39,68.0,33.7999992370605
2023-10-27 16:54:39,69.0,33.7999992370605
2023-10-27 16:55:39,70.0,33.2999992370605
2023-10-27 16:56:40,70.0,33.2999992370605
2023-10-27 16:57:40,70.0,33.2999992370605
2023-10-27 16:58:39,70.0,33.2999992370605
2023-10-27 16:59:39,70.0,33.2999992370605
2023-10-27 17:00:40,72.0,32.7999992370605
2023-10-27 17:01:40,71.0,33.2999992370605
2023-10-27 17:02:40,71.0,32.7999992370605
2023-10-27 17:03:39,73.0,32.2999992370605
2023-10-27 17:04:39,74.0,32.2999992370605
2023-10-27 17:05:39,74.0,31.7999992370605
2023-10-27 17:06:39,75.0,31.2999992370605
2023-10-27 17:07:39,77.0,31.2999992370605
2023-10-27 17:08:39,78.0,31.2999992370605
2023-10-27 17:09:39,78.0,31.2999992370605
2023-10-27 17:10:40,78.0,31.2999992370605
2023-10-27 17:11:40,79.0,31.2999992370605
2023-10-27 17:12:40,78.0,31.2999992370605
2023-10-27 17:13:40,79.0,31.2999992370605
2023-10-27 17:14:40,79.0,31.2999992370605
2023-10-27 17:15:40,79.0,30.7999992370605
2023-10-27 17:16:40,79.0,31.2999992370605
2023-10-27 17:17:40,79.0,30.7999992370605
2023-10-27 17:18:40,79.0,30.7999992370605
2023-10-27 17:19:40,79.0,30.2000007629394
2023-10-27 17:20:40,81.0,30.2000007629394
2023-10-27 17:21:40,82.0,30.2000007629394
2023-10-27 17:22:40,81.0,30.2000007629394
2023-10-27 17:23:40,82.0,30.2000007629394
2023-10-27 17:24:40,83.0,29.7999992370605
2023-10-27 17:25:40,83.0,30.1000003814697
2023-10-27 17:26:40,84.0,29.7999992370605
2023-10-27 17:27:40,84.0,29.7999992370605
